Number of hit	Text ID	Context before	Query item	Context after	Tagged context before	Tagged query item	Tagged context after	URL	Matchbegin corpus position	Matchend corpus position
96	1	veya uyarıcı madde imal ve ticareti ( madde 188 ) , 2. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 3. Silahlı örgüt ( madde 314 ) veya bu örgütlere silah sağlama (	veya_Conj uyarıcı_Noun madde_Noun imal_Noun ve_Conj ticareti_Noun (_Punc madde_Noun 188_Num )_Punc ,_Punc 2._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 3._Num Silahlı_Noun örgüt_Noun (_Punc madde_Noun 314_Num )_Punc veya_Conj bu_Det örgütlere_Noun silah_Noun sağlama_Verb (_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=95&uT=y	76209981	76209983
97	1	188 ) , 4. Parada sahtecilik ( madde 197 ) , 5. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 6. İhaleye fesat karıştırma ( madde 235 ) , 7. Rüşvet ( madde	188_Num )_Punc ,_Punc 4._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 5._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 6._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 7._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=96&uT=y	76210098	76210100
98	1	tarafından çıkarılacak yönetmeliklerle düzenlenir . Kamu kurum ve kuruluşları hakkında uygulanmayacak hükümler MADDE 21. - Bu Kanunun 8 inci maddesinin	<<< dört ve beşinci >>>	fıkraları ile 15 ve 19 uncu maddesi hükümleri , elektronik sertifika hizmet sağlama faaliyeti yerine getiren kamu kurum ve kuruluşları	tarafından_Noun çıkarılacak_Verb yönetmeliklerle_Noun düzenlenir_Verb ._Punc Kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun hakkında_Noun uygulanmayacak_Verb hükümler_Noun MADDE_Noun 21._Num -_Punc Bu_Det Kanunun_Noun 8_Num inci_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkraları_Noun ile_Postp 15_Num ve_Conj 19_Num uncu_Noun maddesi_Noun hükümleri_Noun ,_Punc elektronik_Adj sertifika_Noun hizmet_Noun sağlama_Verb faaliyeti_Noun yerine_Noun getiren_Verb kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=97&uT=y	76257879	76257881
99	1	lira , c ) 12 nci maddesi hükümlerine aykırı hareket edenler hakkında onmilyar lira , d ) 13 üncü maddesinin	<<< beş ve yedinci >>>	fıkralarındaki yükümlülükleri yerine getirmeyen elektronik sertifika hizmet sağlayıcısına sekizmilyar lira , e ) 15 inci maddesi hükmüne aykırı hareket eden	lira_Noun ,_Punc c_Undef )_Punc 12_Num nci_Undef maddesi_Noun hükümlerine_Noun aykırı_Adj hareket_Noun edenler_Verb hakkında_Noun onmilyar_Undef lira_Noun ,_Punc d_Noun )_Punc 13_Num üncü_Noun maddesinin_Noun	<<< beş_Adj ve_Conj yedinci_Adj >>>	fıkralarındaki_Noun yükümlülükleri_Noun yerine_Noun getirmeyen_Verb elektronik_Adj sertifika_Noun hizmet_Noun sağlayıcısına_Verb sekizmilyar_Undef lira_Noun ,_Punc e_Interj )_Punc 15_Num inci_Noun maddesi_Noun hükmüne_Noun aykırı_Adj hareket_Noun eden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=98&uT=y	76259399	76259401
100	1	sağanak yağışlı , öteki yerlerin az bulutlu geçmesi bekleniyor . Bayram süresince hava sıcaklığının mevsim normallerinde seyredeceği , bir ,	<<< iki ve üçüncü >>>	gün Marmara ile yurdun iç ve doğu bölgelerinde yoğun sis görüleceği tahmin ediliyor . Amerikan Gıda ve İlaç İdaresi (	sağanak_Noun yağışlı_Adj ,_Punc öteki_Noun yerlerin_Noun az_Adj bulutlu_Noun geçmesi_Verb bekleniyor_Verb ._Punc Bayram_Noun süresince_Noun hava_Noun sıcaklığının_Adj mevsim_Noun normallerinde_Adj seyredeceği_Verb ,_Punc bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	gün_Noun Marmara_Noun ile_Postp yurdun_Noun iç_Noun ve_Conj doğu_Noun bölgelerinde_Noun yoğun_Adj sis_Noun görüleceği_Verb tahmin_Noun ediliyor_Verb ._Punc Amerikan_Noun Gıda_Noun ve_Conj İlaç_Noun İdaresi_Noun (_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=99&uT=y	77948855	77948857
101	1	yer alan ; 3. İşkence ( madde 94 , 95 ) 7. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 8. Devletin Güvenliğine Karşı Suçlar ( madde 302 , 303 , 304 ,	yer_Noun alan_Verb ;_Punc 3._Num İşkence_Noun (_Punc madde_Noun 94_Num ,_Punc 95_Num )_Punc 7._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 8._Num Devletin_Noun Güvenliğine_Noun Karşı_Postp Suçlar_Noun (_Punc madde_Noun 302_Num ,_Punc 303_Num ,_Punc 304_Num ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=100&uT=y	78942429	78942431
102	1	68 ve 74 üncü maddelerinde tanımlanan suçlar . f ) 31.8.1956 tarihli ve 6831 sayılı Orman Kanununun 110 uncu maddesinin	<<< dört ve beşinci >>>	fıkralarında tanımlanan kasten orman yakma suçları . ( 4 ) Sadece adli para cezasını gerektiren veya hapis cezasının üst sınırı	68_Num ve_Conj 74_Num üncü_Noun maddelerinde_Noun tanımlanan_Verb suçlar_Noun ._Punc f_Undef )_Punc 31.8.1956_Num tarihli_Noun ve_Conj 6831_Num sayılı_Adj Orman_Noun Kanununun_Noun 110_Num uncu_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkralarında_Noun tanımlanan_Verb kasten_Adv orman_Noun yakma_Verb suçları_Noun ._Punc (_Punc 4_Num )_Punc Sadece_Adv adli_Adj para_Noun cezasını_Noun gerektiren_Verb veya_Conj hapis_Noun cezasının_Noun üst_Noun sınırı_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=101&uT=y	78942583	78942585
103	1	95 ) , 7. Parada sahtecilik ( madde 197 ) , 8. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 9. İhaleye fesat karıştırma ( madde 235 ) , 10. Rüşvet ( madde	95_Num )_Punc ,_Punc 7._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 8._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 9._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 10._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=102&uT=y	78984459	78984461
104	1	veya uyarıcı madde imal ve ticareti ( madde 188 ) , 2. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 3. Silahlı örgüt ( madde 314 ) veya bu örgütlere silah sağlama (	veya_Conj uyarıcı_Noun madde_Noun imal_Noun ve_Conj ticareti_Noun (_Punc madde_Noun 188_Num )_Punc ,_Punc 2._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 3._Num Silahlı_Noun örgüt_Noun (_Punc madde_Noun 314_Num )_Punc veya_Conj bu_Det örgütlere_Noun silah_Noun sağlama_Verb (_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=103&uT=y	78989616	78989618
105	1	188 ) , 4. Parada sahtecilik ( madde 197 ) , 5. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 6. İhaleye fesat karıştırma ( madde 235 ) , 7. Rüşvet ( madde	188_Num )_Punc ,_Punc 4._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 5._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 6._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 7._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=104&uT=y	78989733	78989735
106	1	lira , c ) 12 nci maddesi hükümlerine aykırı hareket edenler hakkında onmilyar lira , d ) 13 üncü maddesinin	<<< beş ve yedinci >>>	fıkralarındaki yükümlülükleri yerine getirmeyen elektronik sertifika hizmet sağlayıcısına sekizmilyar lira , e ) 15 inci maddesi hükmüne aykırı hareket eden	lira_Noun ,_Punc c_Undef )_Punc 12_Num nci_Undef maddesi_Noun hükümlerine_Noun aykırı_Adj hareket_Noun edenler_Verb hakkında_Noun onmilyar_Undef lira_Noun ,_Punc d_Noun )_Punc 13_Num üncü_Noun maddesinin_Noun	<<< beş_Adj ve_Conj yedinci_Adj >>>	fıkralarındaki_Noun yükümlülükleri_Noun yerine_Noun getirmeyen_Verb elektronik_Adj sertifika_Noun hizmet_Noun sağlayıcısına_Verb sekizmilyar_Undef lira_Noun ,_Punc e_Interj )_Punc 15_Num inci_Noun maddesi_Noun hükmüne_Noun aykırı_Adj hareket_Noun eden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=105&uT=y	79030240	79030242
107	1	tarafından çıkarılacak yönetmeliklerle düzenlenir . Kamu kurum ve kuruluşları hakkında uygulanmayacak hükümler MADDE 21. - Bu Kanunun 8 inci maddesinin	<<< dört ve beşinci >>>	fıkraları ile 15 ve 19 uncu maddesi hükümleri , elektronik sertifika hizmet sağlama faaliyeti yerine getiren kamu kurum ve kuruluşları	tarafından_Noun çıkarılacak_Verb yönetmeliklerle_Noun düzenlenir_Verb ._Punc Kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun hakkında_Noun uygulanmayacak_Verb hükümler_Noun MADDE_Noun 21._Num -_Punc Bu_Det Kanunun_Noun 8_Num inci_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkraları_Noun ile_Postp 15_Num ve_Conj 19_Num uncu_Noun maddesi_Noun hükümleri_Noun ,_Punc elektronik_Adj sertifika_Noun hizmet_Noun sağlama_Verb faaliyeti_Noun yerine_Noun getiren_Verb kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=106&uT=y	79032952	79032954
108	1	yer alan ; 3. İşkence ( madde 94 , 95 ) 7. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 8. Devletin Güvenliğine Karşı Suçlar ( madde 302 , 303 , 304 ,	yer_Noun alan_Verb ;_Punc 3._Num İşkence_Noun (_Punc madde_Noun 94_Num ,_Punc 95_Num )_Punc 7._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 8._Num Devletin_Noun Güvenliğine_Noun Karşı_Postp Suçlar_Noun (_Punc madde_Noun 302_Num ,_Punc 303_Num ,_Punc 304_Num ,_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=107&uT=y	79847576	79847578
109	1	68 ve 74 üncü maddelerinde tanımlanan suçlar . f ) 31.8.1956 tarihli ve 6831 sayılı Orman Kanununun 110 uncu maddesinin	<<< dört ve beşinci >>>	fıkralarında tanımlanan kasten orman yakma suçları . ( 4 ) Sadece adli para cezasını gerektiren veya hapis cezasının üst sınırı	68_Num ve_Conj 74_Num üncü_Noun maddelerinde_Noun tanımlanan_Verb suçlar_Noun ._Punc f_Undef )_Punc 31.8.1956_Num tarihli_Noun ve_Conj 6831_Num sayılı_Adj Orman_Noun Kanununun_Noun 110_Num uncu_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkralarında_Noun tanımlanan_Verb kasten_Adv orman_Noun yakma_Verb suçları_Noun ._Punc (_Punc 4_Num )_Punc Sadece_Adv adli_Adj para_Noun cezasını_Noun gerektiren_Verb veya_Conj hapis_Noun cezasının_Noun üst_Noun sınırı_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=108&uT=y	79847730	79847732
110	1	95 ) , 7. Parada sahtecilik ( madde 197 ) , 8. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 9. İhaleye fesat karıştırma ( madde 235 ) , 10. Rüşvet ( madde	95_Num )_Punc ,_Punc 7._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 8._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 9._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 10._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=109&uT=y	79872113	79872115
111	1	veya uyarıcı madde imal ve ticareti ( madde 188 ) , 2. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 3. Silahlı örgüt ( madde 314 ) veya bu örgütlere silah sağlama (	veya_Conj uyarıcı_Noun madde_Noun imal_Noun ve_Conj ticareti_Noun (_Punc madde_Noun 188_Num )_Punc ,_Punc 2._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 3._Num Silahlı_Noun örgüt_Noun (_Punc madde_Noun 314_Num )_Punc veya_Conj bu_Det örgütlere_Noun silah_Noun sağlama_Verb (_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=110&uT=y	79892882	79892884
112	1	188 ) , 4. Parada sahtecilik ( madde 197 ) , 5. Suç işlemek amacıyla örgüt kurma ( iki ,	<<< yedi ve sekizinci >>>	fıkralar hariç , madde 220 ) , 6. İhaleye fesat karıştırma ( madde 235 ) , 7. Rüşvet ( madde	188_Num )_Punc ,_Punc 4._Num Parada_Noun sahtecilik_Adj (_Punc madde_Noun 197_Num )_Punc ,_Punc 5._Num Suç_Noun işlemek_Verb amacıyla_Noun örgüt_Noun kurma_Verb (_Punc iki_Adj ,_Punc	<<< yedi_Adj ve_Conj sekizinci_Adj >>>	fıkralar_Noun hariç_Noun ,_Punc madde_Noun 220_Num )_Punc ,_Punc 6._Num İhaleye_Noun fesat_Noun karıştırma_Verb (_Punc madde_Noun 235_Num )_Punc ,_Punc 7._Num Rüşvet_Noun (_Punc madde_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=111&uT=y	79892999	79893001
113	1	lira , c ) 12 nci maddesi hükümlerine aykırı hareket edenler hakkında onmilyar lira , d ) 13 üncü maddesinin	<<< beş ve yedinci >>>	fıkralarındaki yükümlülükleri yerine getirmeyen elektronik sertifika hizmet sağlayıcısına sekizmilyar lira , e ) 15 inci maddesi hükmüne aykırı hareket eden	lira_Noun ,_Punc c_Undef )_Punc 12_Num nci_Undef maddesi_Noun hükümlerine_Noun aykırı_Adj hareket_Noun edenler_Verb hakkında_Noun onmilyar_Undef lira_Noun ,_Punc d_Noun )_Punc 13_Num üncü_Noun maddesinin_Noun	<<< beş_Adj ve_Conj yedinci_Adj >>>	fıkralarındaki_Noun yükümlülükleri_Noun yerine_Noun getirmeyen_Verb elektronik_Adj sertifika_Noun hizmet_Noun sağlayıcısına_Verb sekizmilyar_Undef lira_Noun ,_Punc e_Interj )_Punc 15_Num inci_Noun maddesi_Noun hükmüne_Noun aykırı_Adj hareket_Noun eden_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=112&uT=y	79938521	79938523
114	1	tarafından çıkarılacak yönetmeliklerle düzenlenir . Kamu kurum ve kuruluşları hakkında uygulanmayacak hükümler MADDE 21. - Bu Kanunun 8 inci maddesinin	<<< dört ve beşinci >>>	fıkraları ile 15 ve 19 uncu maddesi hükümleri , elektronik sertifika hizmet sağlama faaliyeti yerine getiren kamu kurum ve kuruluşları	tarafından_Noun çıkarılacak_Verb yönetmeliklerle_Noun düzenlenir_Verb ._Punc Kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun hakkında_Noun uygulanmayacak_Verb hükümler_Noun MADDE_Noun 21._Num -_Punc Bu_Det Kanunun_Noun 8_Num inci_Noun maddesinin_Noun	<<< dört_Adj ve_Conj beşinci_Adj >>>	fıkraları_Noun ile_Postp 15_Num ve_Conj 19_Num uncu_Noun maddesi_Noun hükümleri_Noun ,_Punc elektronik_Adj sertifika_Noun hizmet_Noun sağlama_Verb faaliyeti_Noun yerine_Noun getiren_Verb kamu_Noun kurum_Noun ve_Conj kuruluşları_Noun	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=113&uT=y	79942590	79942592
115	1	çevreyi bozucu etkisi olan atık ve artıklar dökülemez , kazı yapılamaz . Ancak bu alanlarda ; uygulama imar planı kararıyla	<<< altı ve yedinci >>>	maddede belirtilen yapı ve tesislerle birlikte toplum yararına açık olmak şartıyla konaklama hariç günü birlik turizm yapı ve tesisleri yapılabilir	çevreyi_Noun bozucu_Verb etkisi_Noun olan_Verb atık_Adj ve_Conj artıklar_Noun dökülemez_Verb ,_Punc kazı_Noun yapılamaz_Verb ._Punc Ancak_Conj bu_Det alanlarda_Noun ;_Punc uygulama_Noun imar_Noun planı_Noun kararıyla_Noun	<<< altı_Adj ve_Conj yedinci_Adj >>>	maddede_Noun belirtilen_Verb yapı_Noun ve_Conj tesislerle_Noun birlikte_Postp toplum_Noun yararına_Noun açık_Adj olmak_Verb şartıyla_Noun konaklama_Verb hariç_Noun günü_Noun birlik_Noun turizm_Noun yapı_Noun ve_Conj tesisleri_Noun yapılabilir_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=114&uT=y	86297660	86297662
116	1	on gün içinde , Başkanlık Divanına bildirilir . Başkan seçimi gizli oyla yapılır . İlk iki oylamada üye tamsayısının üçte	<<< iki ve üçüncü >>>	oylamada üye tamsayısının salt çoğunluğu aranır . Üçüncü oylamada salt çoğunluk sağlanamazsa , bu oylamada en çok oy alan iki	on_Adj gün_Noun içinde_Noun ,_Punc Başkanlık_Noun Divanına_Noun bildirilir_Verb ._Punc Başkan_Noun seçimi_Noun gizli_Adj oyla_Pron yapılır_Verb ._Punc İlk_Adj iki_Adj oylamada_Verb üye_Noun tamsayısının_Noun üçte_Adj	<<< iki_Adj ve_Conj üçüncü_Adj >>>	oylamada_Verb üye_Noun tamsayısının_Noun salt_Adv çoğunluğu_Noun aranır_Verb ._Punc Üçüncü_Adj oylamada_Verb salt_Adv çoğunluk_Noun sağlanamazsa_Verb ,_Punc bu_Det oylamada_Verb en_Adv çok_Adv oy_Noun alan_Verb iki_Adj	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=115&uT=y	86330781	86330783
117	1	; 1 : Eş 2 : Erkek çocuk 3 : Kız çocuk 4 : Baba 5 : Anne Yakınlık kodunun	<<< üç ve dördüncü >>>	hanesi kişi sayısını tanımlar 0101 : Tek eş 0201 : Birinci erkek çocuk 0202 : İkinci erkek çocuk 0204 :	;_Punc 1_Num :_Punc Eş_Noun 2_Num :_Punc Erkek_Noun çocuk_Noun 3_Num :_Punc Kız_Noun çocuk_Noun 4_Num :_Punc Baba_Noun 5_Num :_Punc Anne_Noun Yakınlık_Noun kodunun_Noun	<<< üç_Adj ve_Conj dördüncü_Adj >>>	hanesi_Noun kişi_Noun sayısını_Noun tanımlar_Verb 0101_Num :_Punc Tek_Adj eş_Noun 0201_Num :_Punc Birinci_Adj erkek_Noun çocuk_Noun 0202_Num :_Punc İkinci_Adj erkek_Noun çocuk_Noun 0204_Num :_Punc	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=116&uT=y	86528795	86528797
118	1	Birinci sınıf ayrı , iki - üç ve dört - beş birleştirilmiş veya bütün sınıflar birleştirilmiş ya da bir ,	<<< iki ve üçüncü >>>	sınıf ile dört ve beşinci sınıf birleştirilmiş ) ve Türkçe dersinin işlenmesinin nasıl olacağı programda açıklanmamış ve gerekli düzenlemeler yapılmamıştır	Birinci_Adj sınıf_Noun ayrı_Adj ,_Punc iki_Adj -_Punc üç_Adj ve_Conj dört_Adj -_Punc beş_Adj birleştirilmiş_Verb veya_Conj bütün_Adj sınıflar_Noun birleştirilmiş_Verb ya_Conj da_Conj bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıf_Noun ile_Postp dört_Adj ve_Conj beşinci_Adj sınıf_Noun birleştirilmiş_Verb )_Punc ve_Conj Türkçe_Noun dersinin_Noun işlenmesinin_Verb nasıl_Adv olacağı_Verb programda_Noun açıklanmamış_Verb ve_Conj gerekli_Noun düzenlemeler_Verb yapılmamıştır_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=117&uT=y	92376292	92376294
119	1	- üç ve dört - beş birleştirilmiş veya bütün sınıflar birleştirilmiş ya da bir , iki ve üçüncü sınıf ile	<<< dört ve beşinci >>>	sınıf birleştirilmiş ) ve Türkçe dersinin işlenmesinin nasıl olacağı programda açıklanmamış ve gerekli düzenlemeler yapılmamıştır . 15.İlk okuma - yazma	-_Punc üç_Adj ve_Conj dört_Adj -_Punc beş_Adj birleştirilmiş_Verb veya_Conj bütün_Adj sınıflar_Noun birleştirilmiş_Verb ya_Conj da_Conj bir_Det ,_Punc iki_Adj ve_Conj üçüncü_Adj sınıf_Noun ile_Postp	<<< dört_Adj ve_Conj beşinci_Adj >>>	sınıf_Noun birleştirilmiş_Verb )_Punc ve_Conj Türkçe_Noun dersinin_Noun işlenmesinin_Verb nasıl_Adv olacağı_Verb programda_Noun açıklanmamış_Verb ve_Conj gerekli_Noun düzenlemeler_Verb yapılmamıştır_Verb ._Punc 15.İlk_Undef okuma_Verb -_Punc yazma_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=118&uT=y	92376297	92376299
120	1	Birinci sınıf ayrı , iki - üç ve dört - beş birleştirilmiş veya bütün sınıflar birleştirilmiş ya da bir ,	<<< iki ve üçüncü >>>	sınıf ile dört ve beşinci sınıf birleştirilmiş ) ve Türkçe dersinin işlenmesinin nasıl olacağı programda açıklanmamış ve gerekli düzenlemeler yapılmamıştır	Birinci_Adj sınıf_Noun ayrı_Adj ,_Punc iki_Adj -_Punc üç_Adj ve_Conj dört_Adj -_Punc beş_Adj birleştirilmiş_Verb veya_Conj bütün_Adj sınıflar_Noun birleştirilmiş_Verb ya_Conj da_Conj bir_Det ,_Punc	<<< iki_Adj ve_Conj üçüncü_Adj >>>	sınıf_Noun ile_Postp dört_Adj ve_Conj beşinci_Adj sınıf_Noun birleştirilmiş_Verb )_Punc ve_Conj Türkçe_Noun dersinin_Noun işlenmesinin_Verb nasıl_Adv olacağı_Verb programda_Noun açıklanmamış_Verb ve_Conj gerekli_Noun düzenlemeler_Verb yapılmamıştır_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=119&uT=y	92583606	92583608
121	1	- üç ve dört - beş birleştirilmiş veya bütün sınıflar birleştirilmiş ya da bir , iki ve üçüncü sınıf ile	<<< dört ve beşinci >>>	sınıf birleştirilmiş ) ve Türkçe dersinin işlenmesinin nasıl olacağı programda açıklanmamış ve gerekli düzenlemeler yapılmamıştır . 15.İlk okuma - yazma	-_Punc üç_Adj ve_Conj dört_Adj -_Punc beş_Adj birleştirilmiş_Verb veya_Conj bütün_Adj sınıflar_Noun birleştirilmiş_Verb ya_Conj da_Conj bir_Det ,_Punc iki_Adj ve_Conj üçüncü_Adj sınıf_Noun ile_Postp	<<< dört_Adj ve_Conj beşinci_Adj >>>	sınıf_Noun birleştirilmiş_Verb )_Punc ve_Conj Türkçe_Noun dersinin_Noun işlenmesinin_Verb nasıl_Adv olacağı_Verb programda_Noun açıklanmamış_Verb ve_Conj gerekli_Noun düzenlemeler_Verb yapılmamıştır_Verb ._Punc 15.İlk_Undef okuma_Verb -_Punc yazma_Verb	http://cqpweb.tscorpus.com/cqpweb/ts_corpus_ver_2/context.php?qname=gfrfkcw5df&batch=120&uT=y	92583611	92583613
